event_id,frame,type,reactants,products,delta_counts,evidence_bonds,confidence
7976,1940,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 184, ""j"": 564, ""distance"": 2.9759166998816076, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 194, ""j"": 361, ""distance"": 2.992192380839791, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 184, ""j"": 546, ""distance"": 3.066432524478974, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7979,1941,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 194, ""j"": 566, ""distance"": 3.1464504423812945, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 435, ""j"": 550, ""distance"": 3.148768576840584, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7982,1942,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 428, ""j"": 558, ""distance"": 3.247303220460577, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 69, ""j"": 321, ""distance"": 2.9110754660042635, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7985,1943,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 54, ""j"": 269, ""distance"": 3.1376633980830917, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 129, ""j"": 569, ""distance"": 3.122281929515448, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7989,1944,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 49, ""j"": 365, ""distance"": 2.981841789343695, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 209, ""j"": 553, ""distance"": 2.984818850772998, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 257, ""j"": 410, ""distance"": 2.9701792208900315, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7992,1945,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 159, ""j"": 548, ""distance"": 2.8731335212173787, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 410, ""j"": 556, ""distance"": 3.1716192507075522, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7999,1946,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 431, ""j"": 555, ""distance"": 2.948209655746047, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 505, ""j"": 571, ""distance"": 3.2086183949078513, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 74, ""j"": 555, ""distance"": 3.1793749275929573, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 338, ""j"": 428, ""distance"": 3.0318817572389256, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 431, ""j"": 559, ""distance"": 3.0741499914975057, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 443, ""j"": 548, ""distance"": 3.191373995838036, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8005,1947,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 114, ""j"": 559, ""distance"": 2.897749645757957, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 483, ""j"": 550, ""distance"": 2.967868847762515, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 124, ""j"": 297, ""distance"": 2.967365384499604, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 419, ""j"": 559, ""distance"": 3.1030119792246, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 333, ""j"": 431, ""distance"": 2.968250059755572, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8008,1948,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 399, ""j"": 529, ""distance"": 2.8859669974976097, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 9, ""j"": 529, ""distance"": 3.159001389187883, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8011,1949,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 379, ""j"": 539, ""distance"": 2.912538598401476, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 169, ""j"": 335, ""distance"": 2.9899434110827463, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8013,1951,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 169, ""j"": 299, ""distance"": 3.1130637462326223, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8019,1952,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 356, ""j"": 523, ""distance"": 2.9309227927157613, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 224, ""j"": 365, ""distance"": 3.132048989227471, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 301, ""j"": 465, ""distance"": 2.90566384594346, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 204, ""j"": 552, ""distance"": 2.9951831385281076, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 523, ""j"": 539, ""distance"": 3.1353312359874814, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8026,1953,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 124, ""j"": 568, ""distance"": 2.946449283435089, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 324, ""j"": 379, ""distance"": 3.0559384555628464, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 39, ""j"": 251, ""distance"": 2.9416990418609297, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 251, ""j"": 379, ""distance"": 3.16151026506097, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 74, ""j"": 324, ""distance"": 2.9506424610007387, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 39, ""j"": 539, ""distance"": 3.0976070563475084, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8030,1954,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 257, ""j"": 399, ""distance"": 3.064353199506731, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 428, ""j"": 558, ""distance"": 3.0233033485376253, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 338, ""j"": 428, ""distance"": 3.1749400136706725, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}]",
8039,1955,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 479, ""j"": 549, ""distance"": 2.877538651464756, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 465, ""j"": 541, ""distance"": 3.187763475202279, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 327, ""j"": 443, ""distance"": 3.1169426058069725, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 363, ""j"": 505, ""distance"": 2.973790944321798, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 119, ""j"": 335, ""distance"": 3.1844971592837013, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 149, ""j"": 277, ""distance"": 2.976468061215545, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 299, ""j"": 468, ""distance"": 3.0901757798807106, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 119, ""j"": 299, ""distance"": 2.9447361619145935, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8042,1956,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 149, ""j"": 550, ""distance"": 3.1116660437487456, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 144, ""j"": 274, ""distance"": 2.975432108797563, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8049,1957,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 373, ""j"": 533, ""distance"": 2.9891867745187897, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 64, ""j"": 318, ""distance"": 2.9863389298297687, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 114, ""j"": 333, ""distance"": 3.1695711892750826, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 204, ""j"": 356, ""distance"": 3.116482668034756, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 64, ""j"": 553, ""distance"": 3.1325732260036836, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 49, ""j"": 533, ""distance"": 3.243201198651254, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8055,1958,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 312, ""j"": 508, ""distance"": 3.13020904436447, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 367, ""j"": 511, ""distance"": 2.9305330978067494, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 194, ""j"": 361, ""distance"": 3.0819750712846967, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 274, ""j"": 391, ""distance"": 3.200391213010047, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 229, ""j"": 367, ""distance"": 3.177428383332991, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8060,1959,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 194, ""j"": 566, ""distance"": 2.972747936178848, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 99, ""j"": 562, ""distance"": 3.1621400972429097, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 435, ""j"": 552, ""distance"": 3.1338246943676156, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 350, ""j"": 450, ""distance"": 3.21934458696628, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8063,1960,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 74, ""j"": 333, ""distance"": 3.1914058871898994, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 312, ""j"": 419, ""distance"": 2.92637423400953, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8069,1961,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 154, ""j"": 292, ""distance"": 2.9574538852576486, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 292, ""j"": 479, ""distance"": 3.2702654332196723, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 124, ""j"": 297, ""distance"": 3.161202186216904, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 154, ""j"": 280, ""distance"": 3.225456817951356, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 416, ""j"": 558, ""distance"": 3.18290783112796, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8074,1962,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 428, ""j"": 558, ""distance"": 3.255541552341619, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 338, ""j"": 428, ""distance"": 3.0794108569156657, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 443, ""j"": 554, ""distance"": 3.0816939378834887, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 443, ""j"": 548, ""distance"": 2.9944089028511827, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8080,1963,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 453, ""j"": 549, ""distance"": 3.200380493344944, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 139, ""j"": 540, ""distance"": 2.8701981874651783, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 174, ""j"": 545, ""distance"": 3.18372774824326, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 353, ""j"": 453, ""distance"": 2.9780398779339388, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 465, ""j"": 545, ""distance"": 2.97159617398634, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8084,1965,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 257, ""j"": 399, ""distance"": 2.9264346099276186, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 462, ""j"": 540, ""distance"": 3.1619911195259376, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 303, ""j"": 462, ""distance"": 2.9506538411615453, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
8089,1966,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 306, ""j"": 502, ""distance"": 3.170903577036265, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 94, ""j"": 564, ""distance"": 3.134215559202226, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 301, ""j"": 465, ""distance"": 3.075950678206034, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 94, ""j"": 563, ""distance"": 2.959438948893674, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
